Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeElo,AwayElo,EloDiff,Home_PPG_Last5,Away_PPG_Last5,Home_GoalsScored_Last5,Away_GoalsScored_Last5,Home_GoalsConceded_Last5,Away_GoalsConceded_Last5,Home_Shots_Last5,Away_Shots_Last5,Home_ShotsAllowed_Last5,Away_ShotsAllowed_Last5,Home_SOT_Last5,Away_SOT_Last5,Home_SOTAllowed_Last5,Away_SOTAllowed_Last5,Home_OppAvgElo_Last5,Away_OppAvgElo_Last5,PPG_Last5_Diff,Goals_Last5_Diff,GoalsConceded_Last5_Diff,Shots_Last5_Diff,SOT_Last5_Diff,ShotDiff_Last5_Diff,HomeRestDays,AwayRestDays,RestDiff
2023/24,2024-04-14,Arsenal,Aston Villa,0,2,A,18,11,4,2,1709.96,1598.17,111.78,2.60,1.00,2.60,1.40,0.20,2.40,15.60,10.60,8.00,13.60,5.80,3.40,1.60,5.40,1509.02,1571.63,1.60,1.20,-2.20,5.00,2.40,10.60,8,8,0
2023/24,2024-04-15,Chelsea,Everton,6,0,H,14,10,10,2,1540.37,1464.36,76.01,1.80,0.80,2.60,0.80,2.20,1.60,19.20,14.80,14.60,12.40,8.00,5.20,5.20,4.80,1478.13,1512.49,1.00,1.80,0.60,4.40,2.80,2.20,8,9,-1
2023/24,2024-04-20,Luton,Brentford,1,5,A,6,21,3,9,1433.80,1482.29,-48.49,0.80,1.20,1.00,1.40,2.20,1.20,9.00,12.40,17.40,14.20,3.80,4.00,5.60,4.40,1599.74,1493.81,-0.40,-0.40,1.00,-3.40,-0.20,-6.60,7,7,0
2023/24,2024-04-20,Sheffield United,Burnley,1,4,A,18,16,11,9,1344.32,1385.55,-41.23,0.60,1.20,1.60,1.20,2.40,1.20,9.60,13.00,20.00,16.40,4.80,4.60,7.60,6.20,1544.29,1502.38,-0.60,0.40,1.20,-3.40,0.20,-7.00,7,7,0
2023/24,2024-04-20,Wolves,Arsenal,0,2,A,5,24,3,9,1490.71,1696.85,-206.14,1.00,2.00,1.20,1.40,1.60,0.60,10.80,14.80,15.20,9.40,3.80,4.60,6.00,2.00,1487.87,1560.23,-1.00,-0.20,1.00,-4.00,-0.80,-9.80,7,6,1
2023/24,2024-04-21,Everton,Nott'm Forest,2,0,H,7,8,4,3,1456.51,1442.94,13.57,0.80,1.20,0.60,1.60,2.20,1.60,12.40,15.00,12.80,13.20,3.40,6.00,5.80,4.20,1517.77,1496.94,-0.40,-1.00,0.60,-2.60,-2.60,-2.20,6,8,-2
2023/24,2024-04-21,Aston Villa,Bournemouth,3,1,H,14,14,4,6,1611.28,1493.09,118.20,1.60,2.00,1.80,2.00,1.60,1.60,10.80,14.80,15.40,9.00,3.60,5.20,5.20,4.00,1592.85,1476.49,-0.40,-0.20,0.00,-4.00,-1.60,-10.40,7,8,-1
2023/24,2024-04-21,Crystal Palace,West Ham,5,2,H,18,4,7,1,1463.92,1513.21,-49.30,1.00,1.00,1.00,1.40,1.40,1.80,9.80,12.00,14.00,16.40,3.60,4.20,5.40,7.00,1569.34,1550.64,0.00,-0.40,-0.40,-2.20,-0.60,0.20,7,7,0
2023/24,2024-04-21,Fulham,Liverpool,1,3,A,12,14,5,7,1487.92,1703.29,-215.37,1.40,1.60,1.80,1.60,1.40,1.20,18.00,25.40,13.00,8.80,6.60,7.20,4.40,4.40,1497.85,1537.15,-0.20,0.20,0.20,-7.40,-0.60,-11.60,7,7,0
2023/24,2024-04-23,Arsenal,Chelsea,5,0,H,27,7,10,1,1701.52,1548.21,153.31,2.00,2.20,1.40,3.40,0.40,1.80,16.20,18.60,8.60,13.80,5.20,8.80,1.80,4.60,1561.58,1474.46,-0.20,-2.00,-1.40,-2.40,-3.60,2.80,3,8,-5
2023/24,2024-04-24,Wolves,Bournemouth,0,1,A,15,21,4,6,1486.03,1486.36,-0.33,0.40,1.40,0.80,1.40,1.80,1.60,10.20,12.80,15.40,10.20,3.80,4.40,6.60,4.00,1527.97,1510.30,-1.00,-0.60,0.20,-2.60,-0.60,-7.80,4,3,1
2023/24,2024-04-24,Crystal Palace,Newcastle,2,0,H,20,7,7,2,1475.33,1589.83,-114.50,1.40,2.00,1.80,2.40,1.60,1.40,9.20,16.60,13.20,11.40,4.20,5.60,5.20,4.20,1583.64,1518.73,-0.60,-0.60,0.20,-7.40,-1.40,-9.20,3,11,-8
2023/24,2024-04-24,Everton,Liverpool,2,0,H,16,23,6,7,1466.12,1707.78,-241.65,1.40,2.00,1.00,2.00,1.80,1.20,9.20,24.40,11.40,9.20,3.00,7.40,4.80,4.20,1486.33,1484.04,-0.60,-1.00,0.60,-15.20,-4.40,-17.40,3,3,0
2023/24,2024-04-24,Man United,Sheffield United,4,2,H,25,10,13,4,1591.46,1335.50,255.96,1.20,0.40,2.00,1.40,1.80,2.80,12.40,10.60,26.00,16.80,5.00,5.20,6.60,7.00,1536.45,1525.65,0.80,0.60,-1.00,1.80,-0.20,-7.40,11,4,7
2023/24,2024-04-25,Brighton,Man City,0,4,A,7,14,3,6,1529.24,1762.57,-233.33,1.00,2.20,0.60,2.80,1.20,1.00,14.60,19.60,15.00,8.80,4.40,7.80,4.80,3.40,1542.81,1581.78,-1.20,-2.20,0.20,-5.00,-3.40,-11.20,12,12,0
2023/24,2024-04-27,West Ham,Liverpool,2,2,D,11,28,8,8,1501.80,1691.76,-189.96,0.80,1.40,1.60,1.60,2.60,1.40,10.20,23.00,17.40,10.60,3.40,7.20,7.40,4.80,1522.89,1467.98,-0.60,0.00,1.20,-12.80,-3.80,-19.60,6,3,3
2023/24,2024-04-27,Fulham,Crystal Palace,1,1,D,9,14,2,4,1483.43,1488.51,-5.08,0.80,1.80,1.40,2.00,2.00,1.40,17.20,11.20,13.00,12.20,6.20,5.00,4.80,4.60,1515.68,1614.64,-1.00,-0.60,0.60,6.00,1.20,5.20,6,3,3
2023/24,2024-04-27,Man United,Burnley,1,1,D,27,16,10,7,1595.19,1394.37,200.82,1.20,1.20,2.40,1.60,2.20,1.20,14.40,12.80,23.40,18.20,6.00,5.20,6.20,7.40,1509.82,1475.36,0.00,0.80,1.00,1.60,0.80,-3.60,3,7,-4
2023/24,2024-04-27,Newcastle,Sheffield United,5,1,H,20,15,7,5,1576.65,1331.77,244.88,2.00,0.20,2.00,1.20,1.20,3.00,15.80,11.00,13.00,17.00,5.40,5.20,4.00,7.80,1508.52,1543.94,1.80,0.80,-1.80,4.80,0.20,8.80,3,3,0
2023/24,2024-04-27,Wolves,Luton,2,1,H,13,9,5,6,1476.04,1425.19,50.86,0.40,0.60,0.80,1.00,1.60,3.00,10.60,8.20,17.40,18.40,4.00,3.60,6.80,6.20,1505.18,1609.22,-0.20,-0.20,-1.40,2.40,0.40,3.40,3,7,-4
2023/24,2024-04-27,Everton,Brentford,1,0,H,18,10,1,4,1482.14,1490.90,-8.76,2.00,1.80,1.20,2.20,1.40,1.00,11.00,14.80,13.80,12.00,3.60,4.80,5.40,3.80,1531.09,1506.77,0.20,-1.00,0.40,-3.80,-1.20,-5.60,3,7,-4
2023/24,2024-04-27,Aston Villa,Chelsea,2,2,D,9,21,4,5,1618.01,1542.36,75.65,2.00,1.60,2.20,2.80,1.60,2.40,11.00,17.60,15.60,17.00,3.40,7.40,5.40,6.00,1587.74,1499.26,0.40,-0.60,-0.80,-6.60,-4.00,-5.20,6,4,2
2023/24,2024-04-28,Bournemouth,Brighton,3,0,H,15,13,6,1,1496.36,1525.10,-28.75,1.40,0.40,1.20,0.40,1.40,2.00,14.80,14.00,11.80,16.00,4.80,4.40,4.20,5.20,1515.05,1606.90,1.00,0.80,-0.60,0.80,0.40,5.00,4,3,1
2023/24,2024-04-28,Tottenham,Arsenal,2,3,A,14,9,2,3,1598.41,1707.38,-108.97,1.40,2.40,1.20,2.40,2.00,0.40,14.40,20.40,13.00,7.60,4.40,6.80,5.00,1.80,1491.66,1520.74,-1.00,-1.20,1.60,-6.00,-2.40,-11.40,15,5,10
2023/24,2024-04-28,Nott'm Forest,Man City,0,2,A,14,11,2,5,1433.33,1766.71,-333.39,1.00,2.60,1.40,3.40,1.80,0.80,13.40,20.40,12.60,6.40,5.40,7.80,4.20,2.80,1501.60,1544.66,-1.60,-2.00,1.00,-7.00,-2.40,-13.20,7,3,4
2023/24,2024-05-02,Chelsea,Tottenham,2,0,H,16,19,5,3,1544.50,1591.44,-46.94,1.60,1.40,2.80,1.60,2.40,2.00,15.20,14.40,15.20,11.60,5.80,3.80,5.40,4.20,1546.45,1535.84,0.20,1.20,0.40,0.80,2.00,-2.80,5,4,1
2023/24,2024-05-03,Luton,Everton,1,1,D,18,10,5,3,1416.64,1492.39,-75.75,0.60,2.40,1.00,1.20,3.00,1.20,8.60,12.60,17.60,12.20,4.20,3.20,6.40,5.00,1584.31,1514.31,-1.80,-0.20,1.80,-4.00,1.00,-9.40,6,6,0
2023/24,2024-05-04,Arsenal,Bournemouth,3,0,H,25,7,9,2,1714.34,1507.18,207.16,2.40,1.40,2.60,1.60,0.80,1.40,19.60,15.60,9.40,13.80,6.60,4.80,2.00,4.00,1554.88,1528.21,1.00,1.00,-0.60,4.00,1.80,8.40,6,6,0
2023/24,2024-05-04,Brentford,Fulham,0,0,D,7,15,3,3,1480.65,1483.58,-2.93,1.60,0.80,2.00,1.00,1.00,1.60,10.60,14.20,13.40,14.20,4.60,4.80,3.00,4.80,1481.90,1544.67,0.80,1.00,-0.60,-3.60,-0.20,-2.80,7,7,0
2023/24,2024-05-04,Burnley,Newcastle,1,4,A,17,23,5,11,1399.58,1580.58,-181.00,1.20,2.00,1.40,2.20,1.00,0.80,12.40,15.00,17.00,14.00,5.20,5.00,6.80,4.20,1486.84,1470.67,-0.80,-0.80,0.20,-2.60,0.20,-5.60,7,7,0
2023/24,2024-05-04,Sheffield United,Nott'm Forest,1,3,A,17,15,5,4,1327.84,1430.77,-102.93,0.20,0.80,1.20,1.20,3.40,2.00,12.40,13.80,15.20,12.80,5.60,4.80,7.40,4.60,1514.99,1562.93,-0.60,0.00,1.40,-1.40,0.80,-3.80,7,6,1
2023/24,2024-05-04,Man City,Wolves,5,1,H,20,2,12,1,1769.27,1484.59,284.69,3.00,0.80,3.80,1.00,0.80,1.60,20.20,11.60,8.00,16.60,8.60,4.60,2.80,6.80,1491.44,1512.97,2.20,2.80,-0.80,8.60,4.00,17.20,6,7,-1
2023/24,2024-05-05,Brighton,Aston Villa,1,0,H,15,2,8,1,1514.28,1615.86,-101.59,0.40,1.60,0.20,2.20,2.20,2.00,14.80,10.60,13.00,17.20,4.00,3.20,4.80,5.80,1562.98,1593.69,-1.20,-2.00,0.20,4.20,0.80,8.40,7,8,-1
2023/24,2024-05-05,Chelsea,West Ham,5,0,H,25,13,14,2,1555.85,1506.78,49.06,1.60,1.00,2.40,1.40,1.80,2.20,12.80,10.40,15.20,18.20,4.80,4.20,5.00,7.20,1544.20,1548.03,0.60,1.00,-0.40,2.40,0.60,5.40,3,8,-5
2023/24,2024-05-05,Liverpool,Tottenham,4,2,H,25,11,13,6,1686.78,1580.10,106.68,1.00,0.80,1.40,1.20,1.60,2.20,22.80,14.80,11.20,13.40,7.00,3.60,5.80,4.60,1498.79,1558.09,0.20,0.20,-0.60,8.00,3.40,10.20,8,3,5
2023/24,2024-05-06,Crystal Palace,Man United,4,0,H,18,7,10,2,1488.36,1589.98,-101.62,2.00,1.20,2.20,2.40,1.40,2.20,13.40,17.60,11.80,20.40,5.40,7.00,3.80,6.60,1612.65,1495.43,0.80,-0.20,-0.80,-4.20,-1.60,4.40,9,9,0
2023/24,2024-05-11,Fulham,Man City,0,4,A,1,16,1,9,1483.49,1772.53,-289.03,1.00,3.00,0.80,4.00,1.00,0.80,13.60,19.20,12.40,6.80,4.80,8.80,4.60,2.40,1553.69,1466.79,-2.00,-3.20,0.20,-5.60,-4.00,-11.20,7,7,0
2023/24,2024-05-11,Bournemouth,Brentford,1,2,A,13,11,4,5,1502.52,1480.73,21.79,1.40,1.60,1.40,2.00,1.60,1.00,15.40,11.00,15.00,11.60,5.00,4.80,4.00,2.40,1586.22,1470.43,-0.20,-0.60,0.60,4.40,0.20,1.00,7,7,0
2023/24,2024-05-11,Everton,Sheffield United,1,0,H,15,13,6,1,1490.24,1320.72,169.52,2.00,0.00,1.20,1.00,1.40,3.60,12.20,13.60,14.60,17.00,3.20,5.40,5.80,7.60,1519.73,1492.03,2.00,0.20,-2.20,-1.40,-2.20,1.00,8,7,1
2023/24,2024-05-11,Newcastle,Brighton,1,1,D,18,15,7,4,1585.79,1527.12,58.67,2.40,0.80,2.80,0.40,0.80,2.20,16.00,13.00,15.40,12.40,6.00,4.40,4.60,4.60,1460.01,1592.12,1.60,2.40,-1.40,3.00,1.60,0.00,7,6,1
2023/24,2024-05-11,Tottenham,Burnley,2,1,H,21,7,9,3,1573.08,1394.37,178.71,0.60,1.00,1.40,1.40,2.80,1.60,14.40,13.20,16.20,20.00,4.00,5.00,6.40,8.60,1592.98,1501.94,-0.40,0.00,1.20,1.20,-1.00,5.00,6,7,-1
2023/24,2024-05-11,West Ham,Luton,3,1,H,24,4,8,1,1498.19,1418.79,79.40,0.80,0.80,1.20,1.20,3.00,2.80,10.80,11.20,20.60,17.00,3.80,5.00,9.20,6.20,1537.97,1542.60,0.00,0.00,0.20,-0.40,-1.20,-4.00,6,8,-2
2023/24,2024-05-11,Wolves,Crystal Palace,1,3,A,13,13,7,3,1481.34,1501.21,-19.87,0.80,2.60,1.00,2.60,2.20,0.60,9.20,15.60,18.40,9.60,3.40,6.60,8.40,2.60,1563.83,1579.26,-1.80,-1.60,1.60,-6.40,-3.20,-15.20,7,5,2
2023/24,2024-05-11,Nott'm Forest,Chelsea,2,3,A,20,12,4,5,1437.89,1564.44,-126.55,0.80,2.00,1.20,3.00,2.00,1.40,13.60,16.60,12.60,15.60,4.80,7.00,5.00,4.20,1529.34,1576.42,-1.20,-1.80,0.60,-3.00,-2.20,-0.00,7,6,1
2023/24,2024-05-12,Man United,Arsenal,0,1,A,14,11,2,5,1577.13,1718.99,-141.86,1.20,2.40,1.80,2.60,2.20,0.80,15.20,20.60,18.40,8.80,6.40,7.00,6.60,2.00,1486.38,1548.54,-1.20,-0.80,1.40,-5.40,-0.60,-15.00,6,8,-2
2023/24,2024-05-13,Aston Villa,Liverpool,3,3,D,19,14,5,7,1603.02,1693.80,-90.78,1.60,1.40,2.00,1.80,1.40,1.60,9.40,22.20,15.20,11.60,2.80,8.20,5.20,6.00,1546.37,1496.66,0.20,0.20,-0.20,-12.80,-5.40,-16.40,8,8,0
2023/24,2024-05-14,Tottenham,Man City,0,2,A,10,8,5,5,1578.35,1775.71,-197.37,0.60,3.00,1.20,4.00,2.80,0.40,15.20,18.80,15.00,5.60,4.40,9.00,5.80,1.80,1582.40,1473.43,-2.40,-2.80,2.40,-3.60,-4.60,-13.00,3,3,0
2023/24,2024-05-15,Brighton,Chelsea,1,2,A,12,13,2,6,1528.79,1570.95,-42.16,1.00,2.00,0.60,2.40,1.80,1.80,14.00,16.20,12.00,17.60,4.80,6.00,4.60,4.60,1568.40,1571.13,-1.00,-1.80,0.00,-2.20,-1.20,3.40,4,4,0
2023/24,2024-05-15,Man United,Newcastle,3,2,H,17,21,8,8,1571.00,1584.12,-13.12,1.00,2.00,1.40,2.80,2.00,1.00,16.20,17.20,15.00,15.60,5.80,6.40,6.20,4.60,1485.48,1468.62,-1.00,-1.40,1.00,-1.00,-0.60,-0.40,3,4,-1
2023/24,2024-05-19,Arsenal,Everton,2,1,H,26,5,5,2,1725.12,1495.72,229.41,3.00,2.60,2.80,1.40,0.40,0.20,19.20,13.20,9.40,14.40,7.20,4.00,2.00,4.00,1544.33,1475.80,0.40,1.40,0.20,6.00,3.20,11.00,7,8,-1
2023/24,2024-05-19,Brentford,Newcastle,2,4,A,10,12,5,7,1491.36,1573.74,-82.38,2.00,1.40,1.80,2.40,0.60,1.60,11.60,17.80,12.00,16.80,5.20,7.00,2.60,5.80,1450.58,1460.96,0.60,-0.60,-1.00,-6.20,-1.80,-1.40,8,4,4
2023/24,2024-05-19,Brighton,Man United,0,2,A,17,11,3,4,1520.00,1581.38,-61.38,0.80,1.40,0.60,1.60,2.00,2.00,12.40,18.00,12.40,15.20,3.60,7.00,5.20,6.80,1606.31,1504.27,-0.60,-1.00,0.00,-5.60,-3.40,-2.80,4,4,0
2023/24,2024-05-19,Burnley,Nott'm Forest,1,2,A,20,12,3,6,1389.10,1431.38,-42.28,1.00,0.80,1.60,1.40,1.80,2.00,13.40,15.00,21.80,11.60,5.40,4.40,9.80,4.60,1525.30,1521.53,0.20,0.20,-0.20,-1.60,1.00,-11.80,8,8,0
2023/24,2024-05-19,Chelsea,Bournemouth,2,1,H,16,22,6,5,1579.75,1491.90,87.85,2.60,1.20,2.80,1.20,1.00,1.60,17.40,14.00,14.60,15.60,7.00,4.80,3.00,4.60,1536.58,1563.50,1.40,1.60,-0.60,3.40,2.20,4.40,4,8,-4
2023/24,2024-05-19,Crystal Palace,Aston Villa,5,0,H,15,8,9,2,1510.63,1605.58,-94.94,2.60,1.60,3.00,2.00,0.80,1.40,16.60,11.00,8.00,16.40,6.20,3.20,2.80,6.00,1531.56,1590.70,1.00,1.00,-0.60,5.60,3.00,14.00,8,6,2
2023/24,2024-05-19,Liverpool,Wolves,2,0,H,36,4,14,3,1691.25,1471.91,219.34,1.60,0.60,2.40,0.80,2.00,2.40,20.80,9.60,13.80,17.40,8.40,4.00,6.00,7.20,1527.79,1575.78,1.00,1.60,-0.40,11.20,4.40,14.80,6,8,-2
2023/24,2024-05-19,Luton,Fulham,2,4,A,15,15,6,7,1411.03,1480.31,-69.27,0.20,1.00,1.00,0.80,3.20,1.60,8.20,11.00,20.20,13.20,3.40,4.20,7.60,5.40,1541.76,1593.91,-0.80,0.20,1.60,-2.80,-0.80,-9.80,8,8,0
2023/24,2024-05-19,Man City,West Ham,3,1,H,28,3,12,2,1780.57,1505.94,274.63,3.00,0.80,3.40,1.40,0.20,3.00,13.80,13.40,6.80,18.60,7.40,4.60,2.40,8.00,1501.80,1521.37,2.20,2.00,-2.80,0.40,2.80,12.20,5,8,-3
2023/24,2024-05-19,Sheffield United,Tottenham,0,3,A,6,18,1,9,1315.25,1573.49,-258.24,0.00,0.60,1.00,1.20,3.40,2.40,14.60,15.00,18.20,13.00,5.20,5.00,7.80,5.80,1494.93,1621.75,-0.60,-0.20,1.00,-0.40,0.20,-5.60,8,5,3
2024/25,2024-08-16,Man United,Fulham,1,0,H,14,10,5,2,1589.63,1488.34,101.29,1.40,1.00,1.20,1.20,1.60,2.00,15.20,10.40,16.60,13.20,5.20,3.60,6.60,5.80,1541.17,1571.20,0.40,0.00,-0.40,4.80,1.60,1.40,20,20,0
2024/25,2024-08-17,Ipswich,Liverpool,0,2,A,7,18,2,5,1500.00,1695.66,-195.66,NaN,1.60,NaN,2.20,NaN,1.80,NaN,25.20,NaN,12.20,NaN,9.80,NaN,5.60,NaN,1524.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN
2024/25,2024-08-17,Arsenal,Wolves,2,0,H,18,9,6,3,1729.34,1467.50,261.84,3.00,0.60,2.80,0.80,0.60,2.40,19.60,9.40,9.40,19.80,6.40,4.00,1.80,8.20,1545.33,1574.66,2.40,2.00,-1.80,10.20,2.40,20.60,20,20,0
2024/25,2024-08-17,Everton,Brighton,0,3,A,9,10,1,5,1491.50,1511.75,-20.24,2.00,0.80,1.20,0.60,0.60,1.60,12.80,14.40,18.00,11.80,3.60,3.60,4.40,4.80,1532.23,1570.07,1.20,0.60,-1.00,-1.60,0.00,-7.80,20,20,0
2024/25,2024-08-17,Newcastle,Southampton,1,0,H,3,19,1,4,1581.41,1370.32,211.10,2.00,0.20,3.20,1.80,1.60,3.20,18.80,9.60,14.80,19.20,8.00,4.00,5.40,5.80,1464.17,1550.21,1.80,1.40,-1.60,9.20,4.00,13.60,20,20,0
2024/25,2024-08-17,Nott'm Forest,Bournemouth,1,1,D,14,13,8,4,1440.17,1484.37,-44.20,1.20,1.20,1.40,1.20,1.80,1.40,13.80,15.60,13.40,16.00,3.80,4.60,4.40,5.00,1500.92,1557.19,0.00,0.20,0.40,-1.80,-0.80,0.80,20,20,0
2024/25,2024-08-17,West Ham,Aston Villa,1,2,A,14,15,3,3,1502.53,1592.91,-90.38,0.80,1.00,1.60,1.60,3.20,2.40,11.00,10.40,20.60,15.80,4.20,3.20,8.40,7.00,1582.18,1550.83,-0.20,0.00,0.80,0.60,1.00,-4.20,20,20,0
2024/25,2024-08-18,Brentford,Crystal Palace,2,1,H,9,14,5,6,1483.69,1523.30,-39.61,1.40,2.60,1.80,3.00,1.40,0.40,11.80,16.00,12.80,8.80,5.20,6.60,3.60,3.00,1495.16,1550.03,-1.20,-1.20,1.00,-4.20,-1.40,-8.20,20,20,0
2024/25,2024-08-18,Chelsea,Man City,0,2,A,10,11,3,5,1587.27,1783.99,-196.71,3.00,3.00,2.80,3.20,0.80,0.40,16.40,16.60,17.20,6.00,7.20,8.60,3.20,2.20,1511.36,1497.14,0.00,-0.40,0.40,-0.20,-1.40,-11.40,20,20,0
2024/25,2024-08-19,Leicester,Tottenham,1,1,D,7,15,3,7,1449.70,1577.17,-127.47,1.00,1.20,1.40,1.40,2.20,1.80,10.20,15.80,19.00,12.40,4.80,6.40,5.40,5.40,1531.94,1543.32,-0.20,0.00,0.40,-5.60,-1.60,-12.20,20,20,0
2024/25,2024-08-24,Brighton,Man United,2,1,H,14,11,5,4,1521.17,1596.80,-75.63,1.40,1.80,1.20,1.20,1.00,1.40,13.80,12.60,10.60,15.40,4.40,4.20,3.80,5.60,1569.10,1559.96,-0.40,0.00,-0.40,1.20,0.20,6.00,7,8,-1
2024/25,2024-08-24,Crystal Palace,West Ham,0,2,A,14,18,2,3,1512.17,1495.07,17.09,2.00,0.80,2.80,1.40,0.80,2.60,14.80,13.00,9.20,20.00,6.40,4.60,3.60,7.60,1528.80,1607.98,1.20,1.40,-1.80,1.80,1.80,12.60,6,7,-1
2024/25,2024-08-24,Fulham,Leicester,2,1,H,18,10,6,4,1481.17,1453.21,27.96,1.00,1.00,1.00,1.20,1.60,2.00,10.00,8.60,13.20,17.40,3.00,4.20,5.40,5.20,1548.47,1562.29,0.00,-0.20,-0.40,1.40,-1.20,5.60,8,5,3
2024/25,2024-08-24,Man City,Ipswich,4,1,H,14,1,5,1,1788.86,1495.10,293.76,3.00,0.00,3.20,0.00,0.40,2.00,16.60,7.00,5.20,18.00,8.60,2.00,2.40,5.00,1527.93,1695.66,3.00,3.20,-1.60,9.60,6.60,22.40,6,7,-1
2024/25,2024-08-24,Southampton,Nott'm Forest,0,1,A,5,23,1,8,1365.74,1441.44,-75.69,0.20,1.40,1.60,1.60,2.80,1.60,12.60,15.00,15.40,14.60,4.20,4.80,5.00,4.40,1543.42,1506.49,-1.20,0.00,1.20,-2.40,-0.60,-3.20,7,7,0
2024/25,2024-08-24,Tottenham,Everton,4,0,H,13,10,7,1,1573.66,1482.09,91.58,1.40,1.40,1.60,0.80,1.60,1.20,15.00,11.40,10.60,15.40,7.20,2.60,5.00,4.00,1524.36,1493.03,0.00,0.80,0.40,3.60,4.60,8.40,5,7,-2
2024/25,2024-08-24,Aston Villa,Arsenal,0,2,A,11,9,3,4,1600.36,1732.97,-132.60,1.00,3.00,1.40,2.20,2.40,0.60,10.60,17.80,15.80,9.80,3.00,5.60,6.40,2.20,1552.72,1529.19,-2.00,-0.80,1.80,-7.20,-2.60,-13.20,7,7,0
2024/25,2024-08-25,Bournemouth,Newcastle,1,1,D,16,14,4,5,1483.11,1585.99,-102.88,0.80,2.00,1.20,2.40,1.60,1.40,14.00,15.40,15.80,15.60,4.20,6.80,5.80,5.20,1548.02,1471.88,-1.20,-1.20,0.20,-1.40,-2.60,-1.60,8,8,0
2024/25,2024-08-25,Wolves,Chelsea,2,6,A,12,14,4,8,1463.87,1582.40,-118.53,0.60,2.40,0.80,2.40,2.60,1.20,8.20,15.20,19.20,15.60,3.80,6.80,8.20,3.60,1623.25,1549.87,-1.80,-1.60,1.40,-7.00,-3.00,-10.60,8,7,1
2024/25,2024-08-25,Liverpool,Brentford,2,0,H,19,8,8,2,1700.56,1494.82,205.73,2.20,1.40,2.60,1.20,1.40,1.40,24.20,9.40,10.40,14.40,9.40,4.40,4.80,4.20,1531.37,1513.06,0.80,1.40,0.00,14.80,5.00,18.80,8,7,1
2024/25,2024-08-31,Arsenal,Brighton,1,1,D,11,22,7,4,1739.32,1533.31,206.02,3.00,1.40,2.00,1.40,0.20,1.20,17.80,13.60,9.20,12.40,5.80,3.80,2.40,4.40,1529.58,1565.28,1.60,0.60,-1.00,4.20,2.00,7.40,7,7,0
2024/25,2024-08-31,Brentford,Southampton,3,1,H,20,18,7,6,1490.14,1357.89,132.25,1.40,0.20,1.20,1.00,1.60,2.20,9.00,9.80,14.60,18.20,4.00,3.40,5.60,5.80,1556.74,1543.61,1.20,0.20,-0.60,-0.80,0.60,2.80,6,7,-1
2024/25,2024-08-31,Everton,Bournemouth,2,3,A,18,17,8,7,1474.66,1485.99,-11.32,0.80,0.40,0.60,0.80,2.00,1.80,9.80,14.20,16.00,16.00,2.60,3.80,4.60,6.60,1509.58,1560.20,0.40,-0.20,0.20,-4.40,-1.20,-4.40,7,6,1
2024/25,2024-08-31,Ipswich,Fulham,1,1,D,11,9,4,4,1491.99,1490.37,1.62,0.00,1.40,0.50,1.20,3.00,1.60,4.00,11.80,16.00,12.40,1.50,3.80,5.00,5.40,1742.26,1541.41,-1.40,-0.70,1.40,-7.80,-2.30,-11.40,7,7,0
2024/25,2024-08-31,Leicester,Aston Villa,1,2,A,9,10,3,5,1444.02,1594.01,-149.99,1.00,0.80,0.80,1.00,1.40,2.40,7.00,11.00,17.60,13.40,3.20,2.80,5.00,6.20,1566.09,1590.84,0.20,-0.20,-1.00,-4.00,0.40,-8.20,7,7,0
2024/25,2024-08-31,Nott'm Forest,Wolves,1,1,D,16,11,5,3,1449.29,1457.16,-7.86,2.00,0.00,1.80,0.80,1.20,3.60,16.80,8.00,13.40,20.20,6.00,3.60,3.60,8.60,1426.30,1654.69,2.00,1.00,-2.40,8.80,2.40,15.60,7,6,1
2024/25,2024-08-31,West Ham,Man City,1,3,A,10,23,2,8,1505.56,1791.97,-286.41,1.20,3.00,1.40,3.00,2.20,0.40,14.40,15.40,17.20,5.00,3.60,7.20,6.40,2.40,1572.06,1530.03,-1.80,-1.60,1.80,-1.00,-3.60,-13.20,7,7,0
2024/25,2024-09-01,Chelsea,Crystal Palace,1,1,D,13,9,7,3,1589.11,1501.67,87.44,2.40,1.80,2.60,2.60,1.60,1.00,13.00,14.80,15.40,11.00,5.60,6.00,4.00,3.80,1541.29,1531.13,0.60,0.00,0.60,-1.80,-0.40,-6.20,7,8,-1
2024/25,2024-09-01,Newcastle,Tottenham,2,1,H,9,20,3,6,1583.11,1581.08,2.03,1.60,2.00,1.80,2.00,1.40,0.80,13.60,15.40,15.40,7.60,5.60,7.40,5.00,2.60,1488.58,1483.42,-0.40,-0.20,0.60,-1.80,-1.80,-9.60,7,8,-1
2024/25,2024-09-01,Man United,Liverpool,0,3,A,8,11,3,3,1584.65,1705.24,-120.59,1.80,2.60,1.40,2.60,1.00,1.00,13.40,22.40,14.60,9.80,4.60,9.40,4.60,3.60,1566.52,1529.97,-0.80,-1.20,0.00,-9.00,-4.80,-13.80,8,7,1
